(epoch: 1, iters: 10240, time: 0.001, data: 0.063) G_L2: 0.06875 G_reward: 1.82031 
(epoch: 1, iters: 20480, time: 0.001, data: 0.057) G_L2: 0.03702 G_reward: 1.92969 
(epoch: 1, iters: 30720, time: 0.001, data: 0.050) G_L2: 0.03204 G_reward: 1.99219 
(epoch: 1, iters: 40960, time: 0.001, data: 0.054) G_L2: 0.02825 G_reward: 2.14844 
(epoch: 2, iters: 1280, time: 0.001, data: 0.052) G_L2: 0.02607 G_reward: 2.45312 
(epoch: 2, iters: 11520, time: 0.001, data: 0.053) G_L2: 0.02341 G_reward: 2.34375 
(epoch: 2, iters: 21760, time: 0.001, data: 0.052) G_L2: 0.02376 G_reward: 2.53906 
(epoch: 2, iters: 32000, time: 0.001, data: 0.052) G_L2: 0.03121 G_reward: 2.55469 
(epoch: 2, iters: 42240, time: 0.001, data: 0.051) G_L2: 0.01980 G_reward: 2.66406 
(epoch: 3, iters: 2560, time: 0.001, data: 0.050) G_L2: 0.02015 G_reward: 2.79688 
(epoch: 3, iters: 12800, time: 0.001, data: 0.053) G_L2: 0.01847 G_reward: 2.89844 
(epoch: 3, iters: 23040, time: 0.001, data: 0.057) G_L2: 0.01935 G_reward: 3.08594 
(epoch: 3, iters: 33280, time: 0.001, data: 0.052) G_L2: 0.01834 G_reward: 2.93750 
(epoch: 3, iters: 43520, time: 0.001, data: 0.054) G_L2: 0.01546 G_reward: 2.99219 
(epoch: 4, iters: 3840, time: 0.001, data: 0.053) G_L2: 0.01804 G_reward: 3.21094 
(epoch: 4, iters: 14080, time: 0.001, data: 0.058) G_L2: 0.01541 G_reward: 3.04688 
(epoch: 4, iters: 24320, time: 0.001, data: 0.052) G_L2: 0.01308 G_reward: 3.10156 
(epoch: 4, iters: 34560, time: 0.001, data: 0.054) G_L2: 0.01424 G_reward: 3.14844 
(epoch: 4, iters: 44800, time: 0.001, data: 0.051) G_L2: 0.02136 G_reward: 3.14062 
(epoch: 5, iters: 5120, time: 0.001, data: 0.049) G_L2: 0.01773 G_reward: 3.14844 
(epoch: 5, iters: 15360, time: 0.001, data: 0.054) G_L2: 0.01381 G_reward: 3.21875 
(epoch: 5, iters: 25600, time: 0.001, data: 0.050) G_L2: 0.01327 G_reward: 3.34375 
